id,name,distance_meters,moving_time_seconds,elapsed_time_seconds,elevation_gain_meters,type,start_date,average_speed_mps,max_speed_mps,average_heart_rate_bpm,max_heart_rate_bpm,injury_occurred
7377067469,Afternoon Weight Training,0.0,4536,4536,0.0,WeightTraining,2022-06-24T14:20:43Z,0.0,0.0,103.5,139.0,False
7351449142,Afternoon Weight Training,0.0,5222,5222,0.0,WeightTraining,2022-06-22T15:19:56Z,0.0,0.0,112.6,159.0,False
7343419682,Morning Mountain Bike Ride,19727.6,4717,5084,486.0,Ride,2022-06-21T06:58:38Z,4.182,13.764,129.0,173.0,False
7323859111,Afternoon Weight Training,0.0,4672,4672,0.0,WeightTraining,2022-06-17T12:55:46Z,0.0,0.0,108.9,148.0,False
7318347855,Afternoon Mountain Bike Ride,8602.4,2933,3035,411.0,Ride,2022-06-16T12:23:35Z,2.933,12.71,145.0,172.0,False
7314224580,Evening Weight Training,0.0,5077,5077,0.0,WeightTraining,2022-06-15T16:32:14Z,0.0,0.0,106.6,162.0,False
7308389719,Evening Weight Training,0.0,4330,4330,0.0,WeightTraining,2022-06-14T16:16:39Z,0.0,0.0,104.7,137.0,False
7306139157,Morning Mountain Bike Ride,21912.7,5407,5921,653.0,Ride,2022-06-14T08:13:31Z,4.053,16.65,130.6,165.0,False
7303233924,Evening Weight Training,0.0,5224,5224,0.0,WeightTraining,2022-06-13T16:28:35Z,0.0,0.0,94.5,145.0,False
7296530729,Morning Mountain Bike Ride,38219.8,9494,19420,2700.0,Ride,2022-06-12T07:20:02Z,4.026,16.324,127.7,162.0,False
7291006778,Morning Mountain Bike Ride,39546.8,9906,18521,2795.6,Ride,2022-06-11T08:10:45Z,3.992,15.622,125.4,177.0,False
7282391701,Evening Weight Training,0.0,4513,4513,0.0,WeightTraining,2022-06-09T18:44:35Z,0.0,0.0,98.6,138.0,False
7271930355,Evening Activity,0.0,5279,5279,0.0,WeightTraining,2022-06-07T18:47:00Z,0.0,0.0,101.5,147.0,False
7270476817,Afternoon Ride,5873.4,1692,1764,196.0,Ride,2022-06-07T15:50:59Z,3.471,15.686,124.6,148.0,False
7265116731,Afternoon Activity,0.0,4108,4108,0.0,WeightTraining,2022-06-06T14:49:41Z,0.0,0.0,97.8,133.0,False
7263441148,Morning Ride,20815.9,5564,7420,601.0,Ride,2022-06-06T08:24:11Z,3.741,16.538,126.6,157.0,False
7260294144,Afternoon Activity,0.0,5000,5000,0.0,WeightTraining,2022-06-05T15:04:01Z,0.0,0.0,113.8,153.0,False
7254299497,Afternoon Activity,0.0,5504,5504,0.0,WeightTraining,2022-06-04T14:11:38Z,0.0,0.0,93.0,126.0,False
7249559692,Evening Activity,0.0,4388,4388,0.0,WeightTraining,2022-06-03T17:09:47Z,0.0,0.0,87.1,123.0,False
7223916997,Afternoon Activity,0.0,3868,3868,0.0,WeightTraining,2022-05-29T13:08:24Z,0.0,0.0,98.2,135.0,False
7207713913,Evening Activity,0.0,2394,2394,0.0,WeightTraining,2022-05-26T18:48:17Z,0.0,0.0,93.8,135.0,False
7205646397,Afternoon Ride,8306.6,1221,1332,30.0,Ride,2022-05-26T12:43:46Z,6.803,13.322,115.2,148.0,False
7205359294,Afternoon Ride,8373.4,1288,1477,26.0,Ride,2022-05-26T11:48:04Z,6.501,12.794,121.9,153.0,False
7205115254,Lunch Ride,8777.1,1303,1318,17.0,Ride,2022-05-26T10:56:59Z,6.736,12.714,133.0,180.0,False
7204709295,Lunch Ride,8304.1,1317,1553,22.0,Ride,2022-05-26T09:41:12Z,6.305,11.516,132.8,174.0,False
7199058016,Evening Activity,0.0,7195,7195,0.0,WeightTraining,2022-05-24T16:10:50Z,0.0,0.0,103.5,136.0,False
7191109007,Evening Activity,0.0,4483,4483,0.0,WeightTraining,2022-05-23T16:26:48Z,0.0,0.0,106.0,135.0,False
7189733970,Afternoon Ride,17613.7,5047,5748,624.0,Ride,2022-05-23T11:39:21Z,3.49,16.444,130.6,167.0,False
7183881356,Lunch Activity,0.0,5092,5092,0.0,WeightTraining,2022-05-22T09:15:03Z,0.0,0.0,101.9,147.0,False
7180307897,Evening Activity,0.0,3542,3542,0.0,WeightTraining,2022-05-21T16:32:53Z,0.0,0.0,104.0,139.0,False
7175237540,Evening Activity,0.0,3935,3935,0.0,WeightTraining,2022-05-20T17:52:20Z,0.0,0.0,108.8,138.0,False
7168726433,Afternoon Ride,8575.4,2936,3409,418.0,Ride,2022-05-19T13:08:16Z,2.921,13.662,123.1,148.0,False
7163379445,Afternoon Activity,0.0,5712,5712,0.0,WeightTraining,2022-05-18T12:55:15Z,0.0,0.0,111.0,158.0,False
7154047884,Afternoon Activity,0.0,5272,5272,0.0,WeightTraining,2022-05-16T15:36:39Z,0.0,0.0,105.2,134.0,False
7142206548,Afternoon Ride,8797.8,1446,1624,5.0,Ride,2022-05-14T15:47:47Z,6.084,13.514,112.6,162.0,False
7140988344,Afternoon Ride,7110.2,1459,2156,31.0,Ride,2022-05-14T12:51:26Z,4.873,13.886,126.6,158.0,False
7140187527,Morning Ride,31790.1,6284,11633,383.0,Ride,2022-05-14T08:21:12Z,5.059,14.11,112.0,162.0,False
7135963406,Afternoon Ride,27840.9,4958,9400,81.0,Ride,2022-05-13T12:48:18Z,5.615,14.994,126.4,171.0,False
7134672351,Morning Ride,16136.1,5329,9331,437.0,Ride,2022-05-13T07:27:29Z,3.028,10.607,121.4,161.0,False
7130479933,Afternoon Ride,13148.2,2695,5832,102.0,Ride,2022-05-12T12:50:59Z,4.879,15.04,123.5,162.0,False
7129448247,Morning Ride,15744.3,3763,8494,169.0,Ride,2022-05-12T07:49:41Z,4.184,12.726,122.5,168.0,False
7126099372,Afternoon Ride,2912.1,444,471,11.0,Ride,2022-05-11T14:52:40Z,6.559,14.23,126.2,160.0,False
7124736677,Afternoon Ride,14814.9,2834,3755,116.0,Ride,2022-05-11T12:39:15Z,5.228,13.308,133.3,168.0,False
7123823534,Lunch Ride,13408.7,2267,2983,33.0,Ride,2022-05-11T09:26:42Z,5.915,13.9,129.9,169.0,False
7123512961,Morning Ride,9766.2,1688,2133,58.0,Ride,2022-05-11T07:39:37Z,5.786,12.632,135.8,180.0,False
7117802523,Morning Activity,0.0,5647,5647,0.0,WeightTraining,2022-05-10T08:15:18Z,0.0,0.0,105.2,142.0,False
7114498785,Evening Activity,0.0,4097,4097,0.0,WeightTraining,2022-05-09T16:16:58Z,0.0,0.0,117.4,146.0,False
7109337504,Afternoon Ride,6141.6,1655,1791,206.0,Ride,2022-05-08T14:52:48Z,3.711,12.64,134.9,158.0,False
7101488616,Morning Activity,0.0,5186,5186,0.0,WeightTraining,2022-05-07T08:49:05Z,0.0,0.0,111.1,152.0,False
7097951548,Afternoon Activity,0.0,4056,4056,0.0,WeightTraining,2022-05-06T14:40:02Z,0.0,0.0,108.0,136.0,False
7093303327,Afternoon Activity,0.0,6176,6176,0.0,WeightTraining,2022-05-05T15:33:32Z,0.0,0.0,120.0,165.0,False
7090560030,Morning Run,1636.0,459,493,40.0,Run,2022-05-05T06:38:03Z,3.564,4.928,136.9,153.0,False
7086878553,Afternoon Activity,0.0,5051,5051,0.0,WeightTraining,2022-05-04T12:32:43Z,0.0,0.0,87.6,125.0,False
7086878535,Afternoon Activity,0.0,4219,4219,0.0,WeightTraining,2022-05-03T15:16:34Z,0.0,0.0,98.1,134.0,False
7070495758,Morning Ride,38062.6,16307,19689,1693.0,Ride,2022-05-01T07:41:02Z,2.334,15.188,138.1,174.0,False
7064941312,Training,32981.1,14273,20438,1682.0,Ride,2022-04-30T07:58:50Z,2.311,18.653,141.7,175.0,False
7055899888,Evening Activity,0.0,4520,4520,0.0,WeightTraining,2022-04-28T16:33:38Z,0.0,0.0,124.4,161.0,False
7054825626,Afternoon Ride,31137.1,8466,9225,959.0,Ride,2022-04-28T12:25:32Z,3.678,15.194,148.7,174.0,False
7054814245,Evening Activity,0.0,4882,4882,0.0,WeightTraining,2022-04-27T18:39:57Z,0.0,0.0,117.3,180.0,False
7024409314,Evening Activity,0.0,4262,4262,0.0,WeightTraining,2022-04-22T18:59:32Z,0.0,0.0,112.2,162.0,False
7024409273,Morning Activity,0.0,4264,4264,0.0,WeightTraining,2022-04-16T08:17:02Z,0.0,0.0,103.2,137.0,False
7024409214,Afternoon Activity,0.0,3809,3809,0.0,WeightTraining,2022-04-14T15:28:44Z,0.0,0.0,113.6,144.0,False
7024409184,Evening Activity,0.0,4262,4262,0.0,WeightTraining,2022-04-13T16:37:02Z,0.0,0.0,103.1,136.0,False
6963567341,Morning Activity,0.0,3300,3300,0.0,WeightTraining,2022-04-11T07:44:23Z,0.0,0.0,93.1,120.0,False
6961867673,Evening Activity,0.0,3137,3137,0.0,WeightTraining,2022-04-10T18:26:30Z,0.0,0.0,95.8,132.0,False
6961170954,Evening Ride,5849.0,1585,2602,204.0,Ride,2022-04-10T16:00:34Z,3.69,15.024,122.3,150.0,False
6955773707,Evening Activity,0.0,3733,3733,0.0,WeightTraining,2022-04-09T16:35:01Z,0.0,0.0,100.5,146.0,False
6950893485,Evening Activity,0.0,3282,3282,0.0,WeightTraining,2022-04-08T18:35:06Z,0.0,0.0,110.1,146.0,False
6936060616,Evening Run,3915.8,1218,1219,96.0,Run,2022-04-05T17:07:43Z,3.215,5.328,163.4,184.0,False
6929094409,Morning Activity,0.0,3492,3492,0.0,WeightTraining,2022-04-04T07:16:12Z,0.0,0.0,109.4,136.0,False
6917846136,Afternoon Activity,0.0,5530,5530,0.0,WeightTraining,2022-04-01T14:55:49Z,0.0,0.0,107.5,137.0,False
6902679525,Evening Activity,0.0,5647,5647,0.0,WeightTraining,2022-03-29T16:08:35Z,0.0,0.0,108.7,145.0,False
6886535329,Afternoon Activity,0.0,4531,4531,0.0,WeightTraining,2022-03-26T15:23:51Z,0.0,0.0,104.8,140.0,False
6881414020,Afternoon Activity,0.0,5725,5725,0.0,WeightTraining,2022-03-25T16:36:12Z,0.0,0.0,114.7,145.0,False
6880519433,Afternoon Ride,20409.5,5760,6572,774.0,Ride,2022-03-25T13:21:01Z,3.543,15.54,147.2,176.0,False
6876882253,Evening Activity,0.0,5006,5006,0.0,WeightTraining,2022-03-24T17:52:16Z,0.0,0.0,110.1,144.0,False
6857868511,Morning Activity,0.0,3942,3942,0.0,WeightTraining,2022-03-21T08:01:59Z,0.0,0.0,109.6,138.0,False
6854262681,Afternoon Ride,7497.3,1801,3424,250.0,Ride,2022-03-20T13:35:48Z,4.163,14.394,140.2,169.0,False
6847391895,Lunch Activity,0.0,4546,4546,0.0,WeightTraining,2022-03-19T10:05:09Z,0.0,0.0,106.7,143.0,False
6847391655,Afternoon Activity,0.0,4688,4688,0.0,WeightTraining,2022-03-18T16:23:51Z,0.0,0.0,117.2,150.0,False
6847391531,Evening Activity,0.0,4620,4620,0.0,WeightTraining,2022-03-16T19:05:51Z,0.0,0.0,107.1,137.0,False
6821773546,Morning Activity,0.0,4374,4374,0.0,WeightTraining,2022-03-14T09:01:39Z,0.0,0.0,112.0,153.0,False
6818841763,Afternoon Activity,0.0,5984,5984,0.0,WeightTraining,2022-03-13T14:40:47Z,0.0,0.0,117.8,170.0,False
6816547842,Lunch Ride,5975.5,1429,1491,206.0,Ride,2022-03-13T10:31:59Z,4.182,15.464,139.2,169.0,False
6813338231,Afternoon Ride,26141.8,4398,8325,625.0,Ride,2022-03-12T14:21:57Z,5.944,33.068,118.2,178.0,False
6811348677,Morning Activity,0.0,4790,4790,0.0,WeightTraining,2022-03-12T09:17:38Z,0.0,0.0,111.2,148.0,False
6809141363,Night Activity,0.0,3222,3222,0.0,WeightTraining,2022-03-11T21:09:58Z,0.0,0.0,120.4,149.0,False
6783033432,Afternoon Activity,0.0,5203,5203,0.0,WeightTraining,2022-03-06T13:35:52Z,0.0,0.0,104.3,145.0,False
6776777864,Lunch Ride,26821.3,5157,11418,225.0,Ride,2022-03-05T11:22:38Z,5.201,14.97,123.1,172.0,False
6775336045,Morning Ride,15946.4,3403,6782,163.0,Ride,2022-03-05T08:52:05Z,4.686,14.312,126.2,163.0,False
6772666785,Evening Activity,0.0,5423,5423,0.0,WeightTraining,2022-03-04T17:02:58Z,0.0,0.0,118.0,163.0,False
6771936722,Afternoon Ride,5586.4,1450,2288,194.0,Ride,2022-03-04T15:12:47Z,3.853,14.56,129.3,161.0,False
6767549807,Afternoon Activity,0.0,5387,5387,0.0,WeightTraining,2022-03-03T15:34:13Z,0.0,0.0,108.7,138.0,False
6767549731,Evening Activity,0.0,3677,3677,0.0,WeightTraining,2022-03-02T18:27:25Z,0.0,0.0,106.6,134.0,False
6767549613,Morning Activity,0.0,3971,3971,0.0,WeightTraining,2022-02-28T09:27:28Z,0.0,0.0,104.3,133.0,False
6739875742,Morning Activity,0.0,4098,4098,0.0,WeightTraining,2022-02-26T09:55:36Z,0.0,0.0,114.8,160.0,False
6736673712,Afternoon Activity,0.0,3670,3670,0.0,WeightTraining,2022-02-25T16:00:34Z,0.0,0.0,112.6,140.0,False
6731458687,Morning Activity,0.0,4071,4071,0.0,WeightTraining,2022-02-24T09:06:01Z,0.0,0.0,100.0,136.0,False
6731457796,Afternoon Activity,0.0,3815,3815,0.0,WeightTraining,2022-02-23T14:51:34Z,0.0,0.0,92.5,126.0,False
6730755168,Morning Activity,0.0,3654,3654,0.0,WeightTraining,2022-02-22T09:34:26Z,0.0,0.0,100.8,131.0,False
6715028161,Morning Activity,0.0,2859,2859,0.0,WeightTraining,2022-02-21T07:34:17Z,0.0,0.0,110.7,145.0,False
6712942839,Afternoon Activity,0.0,3629,3629,0.0,WeightTraining,2022-02-20T16:52:04Z,0.0,0.0,116.3,143.0,False
6712040729,Afternoon Ride,15467.7,5187,7126,657.0,Ride,2022-02-20T13:04:31Z,2.982,12.946,132.0,164.0,False
6705651313,Morning Activity,45938.6,4459,13333,0.0,AlpineSki,2022-02-19T08:15:23Z,10.302,25.106,109.2,168.0,False
6702948495,Afternoon Activity,0.0,3953,3953,0.0,WeightTraining,2022-02-18T16:29:20Z,0.0,0.0,105.6,148.0,False
6702947897,Afternoon Activity,17405.0,1756,4984,0.0,AlpineSki,2022-02-18T14:07:01Z,9.912,23.894,105.4,132.0,False
6702946266,Morning Activity,0.0,4268,4268,0.0,WeightTraining,2022-02-18T09:04:46Z,0.0,0.0,91.9,125.0,False
6702945666,Afternoon Activity,0.0,3939,3939,0.0,WeightTraining,2022-02-16T15:43:54Z,0.0,0.0,105.1,140.0,False
6702863912,Evening Activity,0.0,3659,3659,0.0,WeightTraining,2022-02-15T18:40:03Z,0.0,0.0,113.5,146.0,False
6678674441,Afternoon Activity,0.0,2834,2834,0.0,WeightTraining,2022-02-13T16:52:11Z,0.0,0.0,111.1,133.0,False
6669947104,Morning Ride,10097.7,2810,3149,363.0,Ride,2022-02-12T09:06:26Z,3.593,14.212,136.3,173.0,False
6666578364,Afternoon Activity,0.0,3759,3759,0.0,WeightTraining,2022-02-11T14:35:14Z,0.0,0.0,111.3,149.0,False
6662642060,Evening Run,5048.1,1465,1474,221.0,Run,2022-02-10T18:33:23Z,3.446,4.652,144.7,176.0,False
6654558399,Morning Activity,0.0,3516,3516,0.0,WeightTraining,2022-02-09T07:58:38Z,0.0,0.0,118.9,149.0,False
6650991347,Afternoon Activity,0.0,3558,3558,0.0,WeightTraining,2022-02-08T15:31:28Z,0.0,0.0,107.1,135.0,False
6645195132,Afternoon Activity,0.0,3865,3865,0.0,WeightTraining,2022-02-07T13:07:24Z,0.0,0.0,107.8,132.0,False
6645194401,Afternoon Activity,0.0,2490,2490,0.0,WeightTraining,2022-02-03T15:00:30Z,0.0,0.0,119.3,143.0,False
6621400457,Afternoon Activity,0.0,3660,3660,0.0,WeightTraining,2022-02-02T13:22:44Z,0.0,0.0,100.7,131.0,False
6615306304,Afternoon Activity,0.0,4147,4147,0.0,WeightTraining,2022-02-01T14:59:48Z,0.0,0.0,113.9,166.0,False
6610965902,Afternoon Activity,0.0,5111,5111,0.0,WeightTraining,2022-01-31T13:09:40Z,0.0,0.0,107.3,154.0,False
6600686847,Afternoon Activity,0.0,2827,2827,0.0,WeightTraining,2022-01-29T16:55:21Z,0.0,0.0,112.6,149.0,False
6599304956,Evening Activity,0.0,3630,3630,0.0,WeightTraining,2022-01-27T19:00:01Z,0.0,0.0,112.2,141.0,False
6579854247,Afternoon Ride,21428.1,6183,7360,699.0,Ride,2022-01-25T14:03:08Z,3.466,14.723,133.1,174.0,False
6578265824,Morning Activity,0.0,3110,3110,0.0,WeightTraining,2022-01-25T09:34:14Z,0.0,0.0,112.2,144.0,False
6574657516,Afternoon Activity,0.0,2936,2936,0.0,WeightTraining,2022-01-24T15:11:46Z,0.0,0.0,122.1,149.0,False
6569841912,Lunch Activity,31802.1,4673,18825,0.0,AlpineSki,2022-01-23T10:07:29Z,6.805,23.733,116.1,163.0,False
6564338790,Afternoon Activity,0.0,3226,3226,0.0,WeightTraining,2022-01-22T15:32:18Z,0.0,0.0,113.3,141.0,False
6562106076,Morning Activity,0.0,3519,3519,0.0,WeightTraining,2022-01-22T09:35:55Z,0.0,0.0,111.8,146.0,False
6552769004,Morning Activity,0.0,4173,4173,0.0,WeightTraining,2022-01-20T09:58:54Z,0.0,0.0,111.0,140.0,False
6552768983,Afternoon Activity,0.0,2520,2520,0.0,WeightTraining,2022-01-18T15:12:39Z,0.0,0.0,123.0,152.0,False
6538887990,Afternoon Hike,9515.7,6506,8087,9.0,Hike,2022-01-17T13:21:50Z,1.463,8.474,101.0,131.0,False
6538882383,Afternoon Activity,0.0,3223,3223,0.0,WeightTraining,2022-01-14T15:07:17Z,0.0,0.0,129.0,156.0,False
6517668934,Afternoon Activity,0.0,3295,3295,0.0,WeightTraining,2022-01-13T15:03:14Z,0.0,0.0,123.0,154.0,False
6512084226,Afternoon Activity,0.0,3462,3462,0.0,WeightTraining,2022-01-12T14:05:09Z,0.0,0.0,123.5,159.0,False
6510455930,Evening Activity,0.0,1203,1203,0.0,Workout,2022-01-11T18:47:51Z,0.0,0.0,145.6,173.0,False
6503410762,Afternoon Activity,0.0,3387,3387,0.0,WeightTraining,2022-01-10T15:16:39Z,0.0,0.0,124.6,155.0,False
6488193054,Afternoon Activity,0.0,3738,3738,0.0,WeightTraining,2022-01-07T12:29:39Z,0.0,0.0,124.6,149.0,False
6481926771,Afternoon Run,5979.0,2056,2461,28.0,Run,2022-01-06T13:14:37Z,2.908,4.63,156.3,186.0,False
6461790936,Afternoon Activity,0.0,4312,4312,0.0,WeightTraining,2022-01-02T14:13:58Z,0.0,0.0,105.9,147.0,False
6456893330,Afternoon Activity,0.0,3408,3408,0.0,WeightTraining,2022-01-01T16:06:01Z,0.0,0.0,109.6,137.0,False
6452126069,Afternoon Activity,0.0,3164,3164,0.0,WeightTraining,2021-12-31T15:02:04Z,0.0,0.0,112.3,144.0,False
6452125784,Afternoon Activity,0.0,5253,5253,0.0,WeightTraining,2021-12-30T13:49:04Z,0.0,0.0,92.0,129.0,False
6436948288,Morning Activity,0.0,3611,3611,0.0,WeightTraining,2021-12-28T09:53:03Z,0.0,0.0,104.8,150.0,False
6433245904,Lunch Ride,5863.8,2451,3871,154.0,Ride,2021-12-27T11:34:55Z,2.392,13.132,114.9,149.0,False
6430641715,Evening Activity,0.0,3247,3247,0.0,WeightTraining,2021-12-26T17:15:41Z,0.0,0.0,112.9,149.0,False
6425081963,Morning Activity,0.0,3977,3977,0.0,WeightTraining,2021-12-25T09:39:39Z,0.0,0.0,112.4,157.0,False
6422836316,Afternoon Activity,0.0,3698,3698,0.0,WeightTraining,2021-12-24T14:39:50Z,0.0,0.0,115.0,149.0,False
6417596756,Morning Activity,0.0,3487,3487,0.0,WeightTraining,2021-12-23T07:50:32Z,0.0,0.0,113.4,154.0,False
6417596655,Lunch Activity,0.0,3505,3505,0.0,WeightTraining,2021-12-19T11:10:05Z,0.0,0.0,114.3,143.0,False
6399877385,Evening Activity,0.0,3167,3167,0.0,WeightTraining,2021-12-18T18:30:23Z,0.0,0.0,101.8,145.0,False
6399123691,Afternoon Run,3662.4,1031,1044,109.0,Run,2021-12-18T15:32:51Z,3.552,7.51,161.1,189.0,False
6399122697,Evening Activity,0.0,3670,3670,0.0,WeightTraining,2021-12-16T18:35:48Z,0.0,0.0,104.4,145.0,False
6375910907,Afternoon Activity,0.0,3183,3183,0.0,WeightTraining,2021-12-12T16:28:35Z,0.0,0.0,114.5,138.0,False
6375511744,Afternoon Ride,6122.7,1757,2021,259.0,Ride,2021-12-12T15:20:38Z,3.485,13.052,149.8,169.0,False
6370691887,Afternoon Activity,0.0,3132,3132,0.0,WeightTraining,2021-12-11T14:04:45Z,0.0,0.0,115.8,151.0,False
6367558050,Evening Activity,0.0,3181,3181,0.0,WeightTraining,2021-12-10T19:11:52Z,0.0,0.0,111.4,150.0,False
6353626569,Morning Activity,0.0,1881,1881,0.0,WeightTraining,2021-12-07T09:25:00Z,0.0,0.0,119.0,149.0,False
6340574680,Morning Activity,0.0,2266,2266,0.0,WeightTraining,2021-12-04T06:53:23Z,0.0,0.0,117.4,148.0,False
6338901486,Morning Activity,36789.6,6758,19274,0.0,AlpineSki,2021-12-03T09:37:10Z,5.444,18.806,139.3,174.0,False
6334858251,Afternoon Activity,0.0,3481,3481,0.0,WeightTraining,2021-12-02T16:53:43Z,0.0,0.0,119.5,153.0,False
6331518533,Night Activity,0.0,3431,3431,0.0,WeightTraining,2021-12-01T20:05:02Z,0.0,0.0,106.1,139.0,False
6304575705,Morning Activity,0.0,2968,2968,0.0,WeightTraining,2021-11-25T09:25:19Z,0.0,0.0,108.0,150.0,False
6302141657,Evening Activity,0.0,3688,3688,0.0,WeightTraining,2021-11-24T17:03:44Z,0.0,0.0,114.3,141.0,False
6300880639,Afternoon Ride,7466.7,2078,2833,333.0,Ride,2021-11-24T12:04:54Z,3.593,14.188,143.4,176.0,False
6297151236,Afternoon Activity,0.0,3354,3354,0.0,WeightTraining,2021-11-23T15:13:27Z,0.0,0.0,118.8,148.0,False
6275888095,Evening Activity,0.0,4267,4267,0.0,WeightTraining,2021-11-18T17:40:24Z,0.0,0.0,115.5,150.0,False
6266130891,Afternoon Activity,0.0,3674,3674,0.0,WeightTraining,2021-11-16T15:23:08Z,0.0,0.0,99.2,130.0,False
6264740058,Evening Activity,0.0,3370,3370,0.0,WeightTraining,2021-11-15T18:22:47Z,0.0,0.0,103.1,133.0,False
6258236376,Afternoon Activity,0.0,3574,3574,0.0,WeightTraining,2021-11-14T16:55:33Z,0.0,0.0,110.2,143.0,False
6258236368,Afternoon Ride,0.0,1057,1057,0.0,Ride,2021-11-14T16:34:02Z,0.0,0.0,119.7,165.0,False
6258236390,Evening Activity,0.0,4297,4297,0.0,WeightTraining,2021-11-09T18:37:12Z,0.0,0.0,104.7,143.0,False
6258236220,Morning Activity,0.0,2691,2691,0.0,WeightTraining,2021-11-08T09:02:23Z,0.0,0.0,112.6,143.0,False
6225266069,Afternoon Ride,10046.4,2626,4488,360.0,Ride,2021-11-07T13:58:01Z,3.826,15.97,133.0,168.0,False
6220493824,Afternoon Ride,22187.5,6333,9357,793.0,Ride,2021-11-06T13:38:09Z,3.503,15.288,130.8,166.0,False
6218165990,Morning Activity,0.0,3804,3804,0.0,WeightTraining,2021-11-06T08:34:31Z,0.0,0.0,119.2,148.0,False
6218165910,Evening Activity,0.0,4090,4090,0.0,WeightTraining,2021-11-04T18:33:43Z,0.0,0.0,108.8,132.0,False
6218165733,Afternoon Activity,0.0,4133,4133,0.0,WeightTraining,2021-11-03T14:40:36Z,0.0,0.0,105.2,141.0,False
6188426984,Afternoon Activity,0.0,3303,3303,0.0,WeightTraining,2021-10-30T14:47:37Z,0.0,0.0,108.8,141.0,False
6167907516,Morning Activity,0.0,3126,3126,0.0,WeightTraining,2021-10-26T08:03:26Z,0.0,0.0,99.9,131.0,False
6165282776,Evening Activity,0.0,3105,3105,0.0,WeightTraining,2021-10-25T16:14:25Z,0.0,0.0,105.1,136.0,False
