id,name,distance_meters,moving_time_seconds,elapsed_time_seconds,elevation_gain_meters,type,start_date,average_speed_mps,max_speed_mps,average_heart_rate_bpm,max_heart_rate_bpm,injury_occurred
6160335825,Morning Ride,56401.4,12664,18735,2886.8,Ride,2021-10-24T08:51:05Z,4.454,16.96,134.3,177.0,False
6157899335,Afternoon Activity,0.0,4183,4183,0.0,WeightTraining,2021-10-23T15:41:25Z,0.0,0.0,105.1,136.0,False
6148614103,Night Hike,40489.3,28470,35745,687.0,Hike,2021-10-21T20:09:28Z,1.422,5.62,106.8,152.0,False
6126551872,Afternoon Ride,9826.3,2873,3052,384.0,Ride,2021-10-17T12:19:43Z,3.42,15.2,141.1,165.0,False
6124949338,Morning Activity,0.0,3784,3784,0.0,WeightTraining,2021-10-17T08:10:43Z,0.0,0.0,110.1,141.0,False
6121687049,Afternoon Ride,7381.0,2086,2664,293.0,Ride,2021-10-16T14:07:37Z,3.538,15.0,137.3,163.0,False
6120750778,Afternoon Activity,0.0,3415,3415,0.0,WeightTraining,2021-10-16T11:16:48Z,0.0,0.0,114.7,171.0,False
6117436210,Evening Activity,0.0,3801,3801,0.0,WeightTraining,2021-10-13T18:21:19Z,0.0,0.0,106.0,136.0,False
6065774211,Morning Run,1290.3,340,351,31.0,Run,2021-10-05T07:29:12Z,3.795,5.0,143.9,162.0,False
6058816385,Evening Activity,0.0,1923,1923,0.0,WeightTraining,2021-10-03T16:07:43Z,0.0,0.0,110.9,142.0,False
6058302317,Afternoon Ride,25671.0,5265,6696,850.0,Ride,2021-10-03T13:18:57Z,4.876,15.9,128.7,168.0,False
6053039184,Afternoon Ride,9861.3,2996,3392,402.0,Ride,2021-10-02T14:35:28Z,3.291,15.5,141.8,174.0,False
6051263420,Lunch Activity,0.0,3953,3953,0.0,WeightTraining,2021-10-02T09:08:46Z,0.0,0.0,105.7,142.0,False
6051263417,Evening Activity,0.0,2808,2808,0.0,WeightTraining,2021-09-30T16:21:41Z,0.0,0.0,103.3,129.0,False
6051263502,Evening Activity,0.0,3646,3646,0.0,WeightTraining,2021-09-28T17:56:24Z,0.0,0.0,100.7,126.0,False
6017645537,Afternoon Ride,20870.9,5057,5407,627.0,Ride,2021-09-25T14:19:39Z,4.127,16.4,137.4,162.0,False
6015714927,Lunch Activity,0.0,3266,3266,0.0,WeightTraining,2021-09-25T09:51:03Z,0.0,0.0,108.9,154.0,False
6012928736,Evening Activity,0.0,2878,2878,0.0,WeightTraining,2021-09-24T18:30:29Z,0.0,0.0,111.3,139.0,False
6012264309,Afternoon Ride,23750.8,4447,5530,747.0,Ride,2021-09-24T15:01:56Z,5.341,16.3,134.4,172.0,False
6007854610,Evening Run,5138.6,1456,1470,6.0,Run,2021-09-23T17:49:29Z,3.529,4.6,146.3,168.0,False
5999410151,Evening Activity,0.0,3704,3704,0.0,WeightTraining,2021-09-21T17:50:38Z,0.0,0.0,101.3,131.0,False
5986840097,Afternoon Activity,0.0,3748,3748,0.0,WeightTraining,2021-09-19T15:01:21Z,0.0,0.0,106.2,137.0,False
5981439630,Lunch Ride,50321.4,10242,16661,3032.9,Ride,2021-09-18T10:14:54Z,4.913,21.2,127.0,181.0,False
5975672166,Evening Activity,0.0,2855,2855,0.0,WeightTraining,2021-09-17T16:35:47Z,0.0,0.0,105.9,127.0,False
5975672086,Afternoon Run,4016.2,1211,1211,95.0,Run,2021-09-17T15:47:09Z,3.316,6.2,160.7,178.0,False
5975671944,Evening Activity,0.0,3525,3525,0.0,WeightTraining,2021-09-14T17:11:10Z,0.0,0.0,103.9,130.0,False
5948950168,Afternoon Ride,20964.8,5241,5757,667.0,Ride,2021-09-12T13:00:33Z,4.0,16.2,143.7,174.0,False
5946925120,Lunch Activity,0.0,3271,3271,0.0,WeightTraining,2021-09-12T09:02:31Z,0.0,0.0,111.0,152.0,False
5942243800,Afternoon Activity,0.0,4237,4237,0.0,WeightTraining,2021-09-11T12:03:37Z,0.0,0.0,108.0,161.0,False
5933199957,Evening Activity,0.0,2770,2770,0.0,WeightTraining,2021-09-09T16:54:11Z,0.0,0.0,100.4,132.0,False
5928494016,Evening Activity,0.0,3554,3554,0.0,WeightTraining,2021-09-08T18:22:19Z,0.0,0.0,110.0,133.0,False
5911397031,Afternoon Ride,9705.6,2635,3312,372.0,Ride,2021-09-05T15:49:15Z,3.683,17.0,135.6,174.0,False
5911392349,Evening Activity,0.0,3379,3379,0.0,WeightTraining,2021-09-01T18:13:15Z,0.0,0.0,98.4,128.0,False
5871064707,Lunch Activity,0.0,4310,4310,0.0,WeightTraining,2021-08-29T09:22:32Z,0.0,0.0,106.2,141.0,False
5865693626,Morning Ride,19245.7,5527,6743,715.0,Ride,2021-08-28T08:59:54Z,3.482,16.1,133.1,177.0,False
5863109670,Night Activity,0.0,2936,2936,0.0,WeightTraining,2021-08-27T19:48:32Z,0.0,0.0,105.0,159.0,False
5854503386,Night Activity,0.0,3287,3287,0.0,WeightTraining,2021-08-25T19:01:41Z,0.0,0.0,99.2,133.0,False
5848861348,Evening Hike,13824.4,8996,9420,284.0,Hike,2021-08-24T18:09:59Z,1.537,3.0,112.7,141.0,False
5828331388,Race day with 6 crashes😤,17940.8,7659,11651,1484.2,Ride,2021-08-21T08:50:20Z,2.342,12.6,132.0,163.0,False
5828320399,Morning Activity,0.0,596,596,0.0,Workout,2021-08-21T05:54:40Z,0.0,0.0,65.0,77.0,False
5823710690,Lunch Ride,19599.5,8016,13225,1370.6,Ride,2021-08-20T10:42:23Z,2.445,15.3,141.8,174.0,False
5822459376,Morning Ride,6044.0,2624,4952,355.0,Ride,2021-08-20T08:28:56Z,2.303,9.8,136.7,166.0,False
5796746138,Afternoon Ride,11438.4,2470,3221,688.2,Ride,2021-08-15T12:22:42Z,4.631,14.6,128.6,178.0,False
5796377413,Afternoon Ride,9647.0,1951,3269,128.0,Ride,2021-08-15T11:14:58Z,4.945,14.6,154.8,191.0,False
5796368291,Morning Ride,7531.7,1187,3506,6.0,Ride,2021-08-15T07:18:31Z,6.345,11.1,107.4,139.0,False
5796365959,Afternoon Activity,0.0,3715,3715,0.0,WeightTraining,2021-08-14T13:04:30Z,0.0,0.0,113.0,151.0,False
5760507784,Afternoon Activity,0.0,4075,4075,0.0,WeightTraining,2021-08-08T14:35:53Z,0.0,0.0,112.1,151.0,False
5755317705,Afternoon Activity,0.0,3791,3791,0.0,WeightTraining,2021-08-07T15:35:01Z,0.0,0.0,108.0,146.0,False
5746376394,Evening Activity,0.0,3133,3133,0.0,WeightTraining,2021-08-05T16:41:47Z,0.0,0.0,106.3,145.0,False
5746376038,Evening Hike,2390.4,1887,2127,189.0,Hike,2021-08-03T17:25:38Z,1.267,2.4,120.3,155.0,False
5725093627,Morning Activity,0.0,3113,3113,0.0,WeightTraining,2021-08-02T07:43:23Z,0.0,0.0,103.6,136.0,False
5721974948,Afternoon Activity,0.0,3423,3423,0.0,WeightTraining,2021-08-01T14:14:33Z,0.0,0.0,106.4,138.0,False
5716208365,Intervals,8366.5,1970,2632,248.0,Ride,2021-07-31T13:39:02Z,4.247,13.7,129.0,159.0,False
5716210206,Lunch Activity,0.0,3661,3661,0.0,WeightTraining,2021-07-31T10:18:29Z,0.0,0.0,100.1,133.0,False
5710978268,Afternoon Activity,0.0,3685,3685,0.0,WeightTraining,2021-07-30T12:57:22Z,0.0,0.0,93.4,127.0,False
5707269148,Evening Activity,0.0,2662,2662,0.0,WeightTraining,2021-07-29T17:00:02Z,0.0,0.0,94.5,123.0,False
5679842030,Afternoon Ride,31269.6,7266,8275,988.0,Ride,2021-07-24T12:58:27Z,4.304,14.3,141.9,174.0,False
5677941116,Morning Activity,0.0,3461,3461,0.0,WeightTraining,2021-07-24T08:48:16Z,0.0,0.0,108.7,140.0,False
5675708819,Evening Activity,0.0,3693,3693,0.0,WeightTraining,2021-07-22T16:55:36Z,0.0,0.0,101.5,129.0,False
5665219403,Evening Activity,0.0,3869,3869,0.0,WeightTraining,2021-07-21T18:30:32Z,0.0,0.0,96.9,124.0,False
5647969484,Afternoon Ride,14761.3,2886,5543,63.0,Ride,2021-07-18T11:35:11Z,5.115,15.9,120.5,151.0,False
5646556747,Lunch Ride,15234.3,2597,4250,123.0,Ride,2021-07-18T09:10:38Z,5.866,12.4,117.7,170.0,False
5643651930,Night Activity,0.0,3360,3360,0.0,WeightTraining,2021-07-17T19:15:52Z,0.0,0.0,106.3,143.0,False
5638193557,Night Activity,0.0,3376,3376,0.0,WeightTraining,2021-07-16T19:13:13Z,0.0,0.0,100.4,144.0,False
5637227644,Night Activity,0.0,2383,2383,0.0,WeightTraining,2021-07-15T19:07:43Z,0.0,0.0,107.0,133.0,False
5622594700,Erster Marsch,5176.0,3529,3786,125.0,Hike,2021-07-13T18:27:04Z,1.467,2.3,105.5,137.0,False
5610681610,Afternoon Ride,0.0,844,844,0.0,Ride,2021-07-11T13:02:27Z,0.0,0.0,137.7,163.0,False
5610681095,Afternoon Activity,0.0,3877,3877,0.0,WeightTraining,2021-07-11T11:57:01Z,0.0,0.0,109.2,139.0,False
5596539643,Night Activity,0.0,2732,2732,0.0,WeightTraining,2021-07-08T19:01:37Z,0.0,0.0,114.9,140.0,False
5588400343,Lunch Run,1767.9,714,714,0.0,Run,2021-07-07T09:02:25Z,2.476,4.3,147.0,176.0,False
5572974892,Lunch Ride,18763.9,3515,3788,193.0,Ride,2021-07-04T09:11:32Z,5.338,13.0,122.3,158.0,False
5572969600,Morning Ride,12789.6,1978,2804,93.0,Ride,2021-07-04T07:34:31Z,6.466,13.1,122.5,162.0,False
5568543918,Afternoon Ride,17349.8,3405,5125,237.0,Ride,2021-07-03T12:47:21Z,5.095,13.2,133.1,171.0,False
5568538922,Lunch Ride,12118.9,2356,3744,35.0,Ride,2021-07-03T10:44:07Z,5.144,13.4,123.9,167.0,False
5568535317,Lunch Ride,13780.8,2483,2696,100.0,Ride,2021-07-03T09:02:57Z,5.55,12.0,126.2,157.0,False
5568532261,Afternoon Ride,17929.7,3464,5360,43.0,Ride,2021-07-02T12:47:41Z,5.176,11.3,126.1,165.0,False
5568527087,Lunch Ride,5745.4,1646,4126,93.0,Ride,2021-07-02T09:17:38Z,3.491,11.4,138.4,173.0,False
5558141895,Afternoon Ride,9784.7,2397,4237,83.0,Ride,2021-07-01T12:50:16Z,4.082,10.4,136.0,173.0,False
5557260061,Morning Ride,15464.6,3634,7632,613.4,Ride,2021-07-01T08:23:52Z,4.256,12.3,132.2,173.0,False
5506296277,Afternoon Ride,15867.2,3806,4043,475.0,Ride,2021-06-21T14:31:59Z,4.169,14.1,135.7,180.0,False
5500063907,Lunch Ride,23659.8,5756,6208,745.0,Ride,2021-06-20T09:01:52Z,4.11,15.2,131.8,168.0,False
5496959697,Evening Ride,16917.4,4534,6069,560.0,Ride,2021-06-19T16:33:18Z,3.731,15.2,139.5,175.0,False
5490818210,Afternoon Activity,0.0,3850,3850,0.0,WeightTraining,2021-06-18T14:54:20Z,0.0,0.0,109.3,141.0,False
5486600018,Evening Ride,16994.4,4273,5502,484.0,Ride,2021-06-17T16:58:16Z,3.977,12.5,132.1,170.0,False
5480137397,Afternoon Ride,6863.6,1635,1833,119.0,Ride,2021-06-16T14:46:21Z,4.198,14.8,138.7,168.0,False
5479996094,Lunch Ride,15922.9,2785,8456,1024.8,Ride,2021-06-16T09:31:23Z,5.717,16.9,122.4,165.0,False
5479991434,Afternoon Activity,0.0,3599,3599,0.0,WeightTraining,2021-06-15T14:44:28Z,0.0,0.0,107.3,143.0,False
5458457103,Evening Ride,9936.7,2758,2960,382.0,Ride,2021-06-12T16:27:54Z,3.603,15.7,140.5,168.0,False
5452387188,Afternoon Activity,0.0,3602,3602,0.0,WeightTraining,2021-06-11T15:12:03Z,0.0,0.0,111.9,143.0,False
5447435164,Evening Ride,13437.2,3763,4589,431.0,Ride,2021-06-10T16:01:32Z,3.571,15.7,123.8,171.0,False
5434940615,Afternoon Ride,11375.0,3123,3442,393.0,Ride,2021-06-08T13:24:54Z,3.642,15.9,145.5,175.0,False
5412853210,Afternoon Ride,31656.1,7451,8981,959.0,Ride,2021-06-04T14:10:33Z,4.249,15.5,136.6,179.0,False
5407765334,Quick break,6083.0,1391,1555,195.0,Ride,2021-06-03T17:11:33Z,4.373,15.1,130.8,178.0,False
5401892699,Evening Ride,8024.5,2181,3099,291.0,Ride,2021-06-02T16:45:12Z,3.679,15.8,131.0,163.0,False
5392389395,Pre school ride,7592.9,2109,2665,304.0,Ride,2021-06-01T03:41:56Z,3.6,13.7,120.7,161.0,False
5384568724,Afternoon Ride,21337.9,5083,5566,687.0,Ride,2021-05-30T14:39:22Z,4.198,14.9,133.2,164.0,False
5377653044,Lunch Ride,45821.0,9712,19829,3462.3,Ride,2021-05-29T09:08:36Z,4.718,15.2,124.6,179.0,False
5367735016,Evening Ride,0.0,3347,3347,0.0,Ride,2021-05-27T16:50:30Z,0.0,0.0,122.9,149.0,False
5348749823,Morning Ride,8529.6,2561,2992,423.0,Ride,2021-05-24T07:59:53Z,3.331,12.4,136.6,171.0,False
5345312850,Afternoon Ride,10952.0,2713,3330,325.0,Ride,2021-05-23T13:35:49Z,4.037,13.7,116.0,163.0,False
5339512572,Afternoon Ride,22630.8,6324,7573,774.0,Ride,2021-05-22T12:57:23Z,3.579,12.9,130.6,168.0,False
5329772471,Evening Ride,10202.8,2580,3116,353.0,Ride,2021-05-20T16:09:46Z,3.955,14.9,120.4,159.0,False
5301313360,Morning Ride,28987.5,6530,8557,773.7,Ride,2021-05-15T08:57:10Z,4.439,17.4,,,False
5296291534,Afternoon Ride,31263.6,7243,7665,922.0,Ride,2021-05-14T14:16:39Z,4.316,14.7,128.6,160.0,False
5290168850,Afternoon Ride,40910.0,9969,10932,1408.0,Ride,2021-05-13T11:18:14Z,4.104,14.5,122.4,166.0,False
5285027949,Afternoon Ride,7679.6,2453,4969,393.0,Ride,2021-05-12T15:11:45Z,3.131,11.8,122.5,167.0,False
5267991756,Lunch Ride,26585.4,6932,8199,849.0,Ride,2021-05-09T10:57:00Z,3.835,17.1,127.7,162.0,False
5261877963,Lunch Ride,20355.5,6807,11710,975.0,Ride,2021-05-08T09:31:02Z,2.99,15.1,124.5,172.0,False
5246440165,Afternoon Ride,6196.5,1727,1776,243.0,Ride,2021-05-05T15:05:23Z,3.588,14.5,121.7,158.0,False
5241004612,Afternoon Ride,14375.8,1979,7517,4.0,Ride,2021-05-04T13:24:37Z,7.264,14.0,122.8,153.0,False
5239708732,Lunch Ride,1131.9,231,292,0.0,Ride,2021-05-04T10:38:33Z,4.9,11.9,113.7,133.0,False
5239540813,Morning Ride,7226.4,1079,3671,887.7,Ride,2021-05-04T08:39:33Z,6.697,13.3,110.4,158.0,False
5235592211,Afternoon Ride,0.0,1498,1498,0.0,Ride,2021-05-03T13:40:00Z,0.0,0.0,126.2,155.0,False
5235423969,Puncture on puncture 😤,5292.2,1289,1611,175.0,Ride,2021-05-03T12:59:26Z,4.106,13.2,123.3,147.0,False
5213165043,Cornering and stuff,13220.3,4406,5277,632.0,Ride,2021-04-29T13:23:14Z,3.001,16.3,118.0,156.0,False
5206209426,Morning Ride,18674.8,5438,7125,756.0,Ride,2021-04-28T07:41:13Z,3.434,14.9,128.3,165.0,False
5201793084,Afternoon Ride,2691.6,1025,1128,180.0,Ride,2021-04-27T14:30:57Z,2.626,14.8,136.2,155.0,False
5197100334,Afternoon Ride,12100.1,3448,4787,535.0,Ride,2021-04-26T15:45:29Z,3.509,12.8,130.9,163.0,False
5189024106,Morning Ride,26750.0,6737,7616,813.0,Ride,2021-04-25T08:39:18Z,3.971,14.6,129.0,167.0,False
5183935381,Afternoon Ride,22887.8,5699,7056,766.0,Ride,2021-04-24T12:25:14Z,4.016,15.1,139.6,170.0,False
5178506923,Afternoon Ride,16236.2,4123,5150,612.0,Ride,2021-04-23T14:49:56Z,3.938,16.1,129.2,166.0,False
5167841012,Evening Ride,8047.7,1902,1924,302.0,Ride,2021-04-21T16:53:05Z,4.231,16.1,126.2,151.0,False
5161717586,Evening Ride,7984.3,2228,2269,301.0,Ride,2021-04-20T16:48:59Z,3.584,16.1,121.7,159.0,False
5150218214,Afternoon Ride,7846.8,2892,4505,422.0,Ride,2021-04-18T14:58:31Z,2.713,15.5,117.7,149.0,False
5142471708,Afternoon Ride,2144.9,424,1163,1.0,Ride,2021-04-17T12:14:35Z,5.059,11.1,105.5,139.0,False
5142470910,Morning Ride,16265.9,3194,11488,1705.9,Ride,2021-04-17T08:25:30Z,5.093,14.8,112.6,147.0,False
5135566390,Morning Run,11879.9,5055,6757,546.0,Run,2021-04-16T05:15:12Z,2.35,7.6,156.4,188.0,False
5132835580,Evening Run,4894.4,2000,2000,142.0,Run,2021-04-15T17:25:34Z,2.447,7.4,169.3,187.0,False
5120312190,Evening Ride,2927.9,773,815,121.0,Ride,2021-04-13T16:17:26Z,3.788,13.4,130.3,156.0,False
5101720311,Afternoon Ride,6017.8,958,2418,441.3,Ride,2021-04-10T11:38:35Z,6.282,13.9,112.3,132.0,False
5100954356,Morning Ride,18002.1,3164,7839,1786.0,Ride,2021-04-10T08:19:50Z,5.69,12.7,112.2,159.0,False
5091528787,Evening Ride,1581.7,164,164,1.0,Ride,2021-04-08T16:47:51Z,9.645,16.4,115.9,124.0,False
5091349731,Evening Ride,1584.1,162,162,0.0,Ride,2021-04-08T16:20:56Z,9.778,16.7,101.8,109.0,False
5091120674,Afternoon Ride,1407.0,179,179,7.0,Ride,2021-04-08T15:48:34Z,7.86,16.0,109.6,129.0,False
5073721174,Suspension tuning + intervals ,10917.2,3147,3440,494.0,Ride,2021-04-05T12:43:58Z,3.469,19.9,138.2,169.0,False
5069232349,Afternoon Ride,13695.0,3101,3674,294.0,Ride,2021-04-04T15:50:34Z,4.416,13.7,119.5,150.0,False
5061930349,Afternoon Ride,28691.5,7933,11775,1011.0,Ride,2021-04-03T11:29:08Z,3.617,13.6,121.0,162.0,False
5054664868,Afternoon Ride,1374.4,137,137,1.0,Ride,2021-04-02T11:48:00Z,10.032,15.1,110.8,122.0,False
5054379592,Afternoon Ride,1436.3,186,246,1.0,Ride,2021-04-02T11:01:55Z,7.722,15.3,113.2,153.0,False
5050924869,First ride on the antidote,7689.7,2656,3419,356.0,Ride,2021-04-01T16:38:30Z,2.895,12.6,129.0,160.0,False
5032556977,Evening Ride,1351.3,147,147,0.0,Ride,2021-03-29T17:30:26Z,9.193,15.6,108.9,116.0,False
5027039818,Evening Ride,1430.6,155,176,1.0,Ride,2021-03-28T16:06:45Z,9.23,14.7,98.0,121.0,False
5023227887,Morning Ride,1360.4,174,220,4.0,Ride,2021-03-28T07:57:32Z,7.818,13.6,115.8,125.0,False
5020843157,Afternoon Ride,12558.8,3778,4209,432.0,Ride,2021-03-27T16:25:36Z,3.324,12.5,110.6,141.0,False
5013674691,Afternoon Ride,8819.3,2965,3584,420.0,Ride,2021-03-26T13:39:56Z,2.974,14.1,118.1,152.0,False
5003026496,Afternoon Ride,2804.3,366,366,1.0,Ride,2021-03-24T16:35:19Z,7.662,13.4,122.3,145.0,False
5003280274,Afternoon Ride,18200.9,5172,6487,471.3,Ride,2021-03-24T15:29:58Z,3.519,17.6,,,False
4996208440,Afternoon Ride,13678.8,4377,5251,520.0,Ride,2021-03-23T12:53:21Z,3.125,14.0,128.1,164.0,False
4985862528,Afternoon Ride,11021.6,2556,8069,1099.1,Ride,2021-03-21T13:38:19Z,4.312,13.1,119.2,146.0,False
4940247088,Afternoon Ride,10578.7,2020,3036,584.0,Ride,2021-03-13T14:08:30Z,5.237,18.6,116.4,153.0,False
4766242507,Afternoon Run,1620.8,418,429,40.0,Run,2021-02-10T16:15:24Z,3.878,8.9,150.3,167.0,False
4756217088,Evening Activity,0.0,3547,3547,0.0,WeightTraining,2021-02-08T17:13:57Z,0.0,0.0,113.0,139.0,False
4755717081,Afternoon Ride,3446.6,1234,1560,182.0,Ride,2021-02-08T15:57:01Z,2.793,10.4,118.9,145.0,False
4748495427,Morning Ride,12960.0,4736,5920,615.0,Ride,2021-02-07T08:24:39Z,2.736,11.8,127.1,163.0,False
4734427770,Afternoon Activity,0.0,4175,4175,0.0,WeightTraining,2021-02-04T16:58:15Z,0.0,0.0,115.4,142.0,False
4734335500,Afternoon Activity,0.0,388,388,0.0,Workout,2021-02-04T16:47:35Z,0.0,0.0,123.0,151.0,False
4734335113,Afternoon Run,1565.8,375,380,33.0,Run,2021-02-04T16:34:48Z,4.175,5.1,146.5,167.0,False
4728588377,Afternoon Activity,0.0,3156,3156,0.0,WeightTraining,2021-02-03T16:42:52Z,0.0,0.0,112.6,141.0,False
4728224628,Afternoon Run,1569.1,394,405,37.0,Run,2021-02-03T16:32:46Z,3.982,5.2,139.6,156.0,False
4671556445,20kg loaded ,4358.3,1971,2047,69.0,Run,2021-01-24T08:00:58Z,2.211,4.4,,,False
4592650933,Afternoon Activity,41823.7,8155,10380,5093.2,AlpineSki,2021-01-09T12:26:54Z,5.129,26.2,,,False
4591380402,Lunch Activity,9685.1,1126,1441,372.0,AlpineSki,2021-01-09T11:43:17Z,8.601,24.6,,,False
4524042942,Lunch Activity,39825.3,6743,7283,4304.6,AlpineSki,2020-12-27T10:05:58Z,5.906,21.5,,,False
4102373439,Afternoon Ride,9167.0,2751,4347,334.6,Ride,2020-09-23T15:56:35Z,3.332,14.1,,,False
4097373211,Afternoon Ride,8515.3,2359,3114,335.6,Ride,2020-09-22T15:30:50Z,3.61,14.7,,,False
4081959041,Afternoon Ride,9134.6,2816,3706,332.1,Ride,2020-09-19T12:00:29Z,3.244,13.5,,,False
4069203651,Afternoon Ride,12535.1,3389,5210,393.1,Ride,2020-09-16T15:47:27Z,3.699,18.1,,,False
4053641129,Afternoon Ride,10738.1,2070,2993,37.7,Ride,2020-09-13T11:50:40Z,5.187,12.9,,,False
4047445290,Morning Ride,33867.4,6942,12231,2483.6,Ride,2020-09-12T06:46:10Z,4.879,19.8,,,False
4035528482,Evening Ride,1623.3,249,572,2.3,Ride,2020-09-09T16:57:55Z,6.519,13.7,,,False
4031038928,Evening Ride,1667.3,265,446,4.2,Ride,2020-09-08T17:51:52Z,6.292,13.4,,,False
4030795769,Evening Ride,1587.1,248,421,3.6,Ride,2020-09-08T17:14:57Z,6.4,13.6,,,False
4006822019,Evening Ride,14701.0,4528,6712,615.8,Ride,2020-09-03T16:26:24Z,3.247,13.5,,,False
3968682640,Afternoon Ride,7290.0,2521,2938,404.6,Ride,2020-08-26T14:13:35Z,2.892,19.8,,,False
3953538399,Morning Ride,23888.6,7789,9760,708.1,Ride,2020-08-23T07:52:32Z,3.067,12.6,,,False
3877039923,Morning Ride,16597.6,3901,5156,625.2,Ride,2020-08-07T07:40:45Z,4.255,15.3,,,False
3846889623,Morning Ride,39330.4,8081,10073,3762.3,Ride,2020-08-01T06:40:18Z,4.867,17.7,,,False
3843956164,Golden kingdom tour,75543.6,20085,33012,5007.5,Ride,2020-07-31T06:55:53Z,3.761,17.4,,,False
3838609882,Afternoon Ride,28317.9,5289,6822,2548.9,Ride,2020-07-30T12:59:09Z,5.354,14.7,,,False
3837847532,Morning Ride,24250.7,7448,13349,1366.9,Ride,2020-07-30T08:07:59Z,3.256,18.0,,,False
3836763738,Morning Ride,6173.3,1191,1648,478.0,Ride,2020-07-30T06:52:58Z,5.183,16.3,,,False
3833285184,Park session,28506.2,6030,9216,3362.6,Ride,2020-07-29T12:12:57Z,4.727,16.3,,,False
3832073956,Morning Ride,22538.3,6995,9975,554.2,Ride,2020-07-29T08:21:28Z,3.222,13.7,,,False
3826337882,Afternoon Ride,16758.6,3812,4584,486.0,Ride,2020-07-28T11:05:32Z,4.396,14.9,,,False
3825643445,Morning Ride,31251.5,6936,7907,2017.4,Ride,2020-07-28T07:36:42Z,4.506,38.1,,,False
3820747868,Afternoon Ride,13858.0,3238,5323,1770.7,Ride,2020-07-27T12:10:30Z,4.28,12.9,,,False
3819922783,Morning Ride,14137.8,4569,8249,404.7,Ride,2020-07-27T08:58:36Z,3.094,15.3,,,False
3818713685,Morning Ride,8333.3,1931,2669,574.1,Ride,2020-07-27T07:59:46Z,4.316,14.3,,,False
3814997437,Bike kingdom day 1,18056.5,4113,4994,1447.4,Ride,2020-07-26T12:45:42Z,4.39,15.3,,,False
3814296284,Morning Ride,33357.7,9150,13726,1806.1,Ride,2020-07-26T07:31:49Z,3.646,13.4,,,False
3735927334,Afternoon Ride,7742.2,2093,2154,227.3,Ride,2020-07-09T11:08:25Z,3.699,13.4,,,False
